coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,format,type,subtype,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,tag,providerManagedID,MetadataDate,associatedSpecimenReference,metadataLanguage
5153275,http://data.huh.harvard.edu/496bfd9c-d83f-4b92-aba3-0806e1f4c9d9/image,http://data.huh.harvard.edu/496bfd9c-d83f-4b92-aba3-0806e1f4c9d9/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:a73b4875-acb5-496d-81e2-ac32d4f6fa5b,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153275,en
5743665,http://data.huh.harvard.edu/61896c07-3152-4df7-8eae-3c9504d36b44/image,http://data.huh.harvard.edu/61896c07-3152-4df7-8eae-3c9504d36b44/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:69e8db71-56e9-42d7-87b5-ca88ac037aef,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5743665,en
5153276,http://data.huh.harvard.edu/78ebb8db-1e10-457e-8a47-aecb89ce022e/image,http://data.huh.harvard.edu/78ebb8db-1e10-457e-8a47-aecb89ce022e/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:908d204d-7113-4d78-b9a5-abcbeab5e92b,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153276,en
5153277,http://data.huh.harvard.edu/6682c3a0-878f-4bc5-b898-cc1101081279/image,http://data.huh.harvard.edu/6682c3a0-878f-4bc5-b898-cc1101081279/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:a903677e-6f0b-4a6d-8402-e88f238427e9,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153277,en
5153278,http://data.huh.harvard.edu/0453ebe6-747b-410d-a12e-3d06a481c051/image,http://data.huh.harvard.edu/0453ebe6-747b-410d-a12e-3d06a481c051/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:42cea9fd-c5f1-4f72-8200-1cfbb169f66d,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153278,en
5153279,http://data.huh.harvard.edu/e72a34c2-171c-417f-8ff7-9120167686fc/image,http://data.huh.harvard.edu/e72a34c2-171c-417f-8ff7-9120167686fc/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:4bcd977f-c0a9-449d-8003-266cd19b7208,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153279,en
5153284,http://data.huh.harvard.edu/cc123165-3565-41fb-b8e8-9dde2f36f32b/image,http://data.huh.harvard.edu/cc123165-3565-41fb-b8e8-9dde2f36f32b/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:5243c633-4fa1-4692-8522-d5bd76fc6053,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153284,en
5153285,http://data.huh.harvard.edu/3043fd3f-6704-4a81-8bbc-c74955d8db87/image,http://data.huh.harvard.edu/3043fd3f-6704-4a81-8bbc-c74955d8db87/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:09a11ef4-b959-4486-b3df-4ec9db31a6f0,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153285,en
5153286,http://data.huh.harvard.edu/8f07c6c9-385e-4d4a-96f5-71d7f1ee418b/image,http://data.huh.harvard.edu/8f07c6c9-385e-4d4a-96f5-71d7f1ee418b/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:8ef9a0f5-8472-4a50-8dd3-1281d1364877,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153286,en
5153287,http://data.huh.harvard.edu/d246241e-c32b-4285-b948-a9d08afa922f/image,http://data.huh.harvard.edu/d246241e-c32b-4285-b948-a9d08afa922f/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:139eb3ee-1261-499f-a7ad-6f8cbe727f50,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153287,en
5153288,http://data.huh.harvard.edu/c9554a31-dcf0-4cf8-8890-c682aca8b850/image,http://data.huh.harvard.edu/c9554a31-dcf0-4cf8-8890-c682aca8b850/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:240524bb-cc41-4f1e-9e0b-d50c58f18eec,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153288,en
5153289,http://data.huh.harvard.edu/3947e25e-0ae2-4f7f-910e-12c98dfef148/image,http://data.huh.harvard.edu/3947e25e-0ae2-4f7f-910e-12c98dfef148/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:ed3f75c3-0d22-41a4-8f76-f5d5ad2acec3,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153289,en
5153290,http://data.huh.harvard.edu/2f8d6e10-258e-4409-8bc4-37988d5558fc/image,http://data.huh.harvard.edu/2f8d6e10-258e-4409-8bc4-37988d5558fc/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:475a9a6e-1b19-4859-9d30-d6c846c8d7b4,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153290,en
5153291,http://data.huh.harvard.edu/49d24b05-0230-4a46-9523-7be7b80914e1/image,http://data.huh.harvard.edu/49d24b05-0230-4a46-9523-7be7b80914e1/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:5c7c9d4b-72ca-4d5d-bb82-c048387a65b7,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153291,en
5153292,http://data.huh.harvard.edu/fe404809-0b9d-4660-b436-0e087dcafde8/image,http://data.huh.harvard.edu/fe404809-0b9d-4660-b436-0e087dcafde8/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:48f3bed0-b133-4530-a9fb-865ef391a1e8,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153292,en
5153293,http://data.huh.harvard.edu/86b3e7a7-1860-47fb-a980-9ea248493d18/image,http://data.huh.harvard.edu/86b3e7a7-1860-47fb-a980-9ea248493d18/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:d33a63ce-2fed-417a-97b7-37cf58284149,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153293,en
5153294,http://data.huh.harvard.edu/113ce762-5bdd-4c09-b7aa-5473f4181c95/image,http://data.huh.harvard.edu/113ce762-5bdd-4c09-b7aa-5473f4181c95/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:21fa4089-89e6-4449-949e-c97157868731,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153294,en
5153295,http://data.huh.harvard.edu/faf0c067-4b65-47b9-abbb-503c63629a0f/image,http://data.huh.harvard.edu/faf0c067-4b65-47b9-abbb-503c63629a0f/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:bb54523b-da9a-4863-8057-9fe2d21585b4,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153295,en
5153297,http://data.huh.harvard.edu/d72acb7d-b4e5-4ab2-8c85-52929cf1602c/image,http://data.huh.harvard.edu/d72acb7d-b4e5-4ab2-8c85-52929cf1602c/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:3a56d026-bf7b-4b1a-8b39-60b2ce58f903,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153297,en
5153299,http://data.huh.harvard.edu/92bf165d-781d-46a0-8c1f-32779d91989f/image,http://data.huh.harvard.edu/92bf165d-781d-46a0-8c1f-32779d91989f/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:74149b8a-64db-4a12-88ad-f669d3e9dac5,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153299,en
5153300,http://data.huh.harvard.edu/e852e95d-5610-45c7-a623-3b041f525028/image,http://data.huh.harvard.edu/e852e95d-5610-45c7-a623-3b041f525028/image,,,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by/4.0/,"Harvard University Herbaria: Vascular Plants (California, Oregon, Nevada, Baja California) (Harvard-Harvard)",,https://huh.harvard.edu/access-digital-reproductions-works-public-domain,,,,,urn:uuid:f003fbd1-1d3e-44d1-a169-0ed8fffdb95e,"2025-05-01 11:23:08",https://cch2.org/portal/collections/individual/index.php?occid=5153300,en
1368038,https://media01.symbiota.org/media/cch2/DAV_VascularPlants/DAV010/DAV010561.jpg,https://media01.symbiota.org/media/cch2/DAV_VascularPlants/DAV010/DAV010561.jpg,https://media01.symbiota.org/media/cch2/DAV_VascularPlants/DAV010/DAV010561_tn.jpg,https://media01.symbiota.org/media/cch2/DAV_VascularPlants/DAV010/DAV010561_med.jpg,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"DAV - University of California, Davis Center for Plant Diversity - Vascular Plants (DAV-DAV)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:06e62f81-08c3-48ed-81d6-c1b309ec6176,"2025-05-09 08:12:04",https://cch2.org/portal/collections/individual/index.php?occid=1368038,en
6522697,https://media01.symbiota.org/media/cch2/UCSB/UCSB072/UCSB072715.jpg,https://media01.symbiota.org/media/cch2/UCSB/UCSB072/UCSB072715.jpg,https://media01.symbiota.org/media/cch2/UCSB/UCSB072/UCSB072715_tn.jpg,https://media01.symbiota.org/media/cch2/UCSB/UCSB072/UCSB072715_med.jpg,image/jpeg,StillImage,Photograph,http://creativecommons.org/publicdomain/zero/1.0/,"UCSB - University of California Santa Barbara Herbarium (UCSB-UCSB)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:18b33e9e-ccc5-47c7-a979-04c0f64d11f0,"2025-06-06 08:11:48",https://cch2.org/portal/collections/individual/index.php?occid=6522697,en
6520776,https://media01.symbiota.org/media/cch2/RSA_VascularPlants/RSA0652/RSA0652759.jpg,https://media01.symbiota.org/media/cch2/RSA_VascularPlants/RSA0652/RSA0652759.jpg,https://media01.symbiota.org/media/cch2/RSA_VascularPlants/RSA0652/RSA0652759_tn.jpg,https://media01.symbiota.org/media/cch2/RSA_VascularPlants/RSA0652/RSA0652759_med.jpg,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"RSA - California Botanic Garden Herbarium (RSA-RSA)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:efa58203-e240-40a7-af28-fd0941feb779,"2025-06-20 08:19:06",https://cch2.org/portal/collections/individual/index.php?occid=6520776,en
6521693,https://media01.symbiota.org/media/cch2/RSA_VascularPlants/RSA0654/RSA0654396.jpg,https://media01.symbiota.org/media/cch2/RSA_VascularPlants/RSA0654/RSA0654396.jpg,https://media01.symbiota.org/media/cch2/RSA_VascularPlants/RSA0654/RSA0654396_tn.jpg,https://media01.symbiota.org/media/cch2/RSA_VascularPlants/RSA0654/RSA0654396_med.jpg,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"RSA - California Botanic Garden Herbarium (RSA-RSA)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:b1d9fc44-15c2-4205-ac01-ec06aff58fb4,"2025-07-03 08:55:45",https://cch2.org/portal/collections/individual/index.php?occid=6521693,en
6530960,https://media01.symbiota.org/media/cch2/RSA_VascularPlants/RSA0655/RSA0655256.jpg,https://media01.symbiota.org/media/cch2/RSA_VascularPlants/RSA0655/RSA0655256.jpg,https://media01.symbiota.org/media/cch2/RSA_VascularPlants/RSA0655/RSA0655256_tn.jpg,https://media01.symbiota.org/media/cch2/RSA_VascularPlants/RSA0655/RSA0655256_med.jpg,image/jpeg,StillImage,Photograph,http://creativecommons.org/licenses/by-nc/4.0/,"RSA - California Botanic Garden Herbarium (RSA-RSA)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:831ad6fb-f25c-4400-9476-d5646a906d52,"2025-07-10 08:37:32",https://cch2.org/portal/collections/individual/index.php?occid=6530960,en
6536417,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012137.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012137.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012137_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012137_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:bf278225-c971-4cc8-9e62-22d7b05e4067,"2025-07-18 08:14:00",https://cch2.org/portal/collections/individual/index.php?occid=6536417,en
6536517,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012142.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012142.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012142_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012142_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:1ed8a769-9440-488e-90bd-e8b68f886a45,"2025-07-18 08:15:56",https://cch2.org/portal/collections/individual/index.php?occid=6536517,en
6536524,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012151.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012151.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012151_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012151_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:ddd6213e-faa5-4b88-8f83-9cad15795339,"2025-07-18 08:16:04",https://cch2.org/portal/collections/individual/index.php?occid=6536524,en
6536544,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012145.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012145.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012145_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012145_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:8f3b1ed3-bf1e-42ed-bfe7-cfd8fa8de9bf,"2025-07-18 08:16:28",https://cch2.org/portal/collections/individual/index.php?occid=6536544,en
6536545,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012139.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012139.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012139_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012139_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:f9fb0b8f-6f1d-4b86-97df-4d00c5b1a810,"2025-07-18 08:16:29",https://cch2.org/portal/collections/individual/index.php?occid=6536545,en
6536555,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012146.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012146.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012146_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012146_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:ab348101-36c3-496b-bad9-06ed5de2f895,"2025-07-18 08:16:40",https://cch2.org/portal/collections/individual/index.php?occid=6536555,en
6536581,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012152.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012152.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012152_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012152_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:90f61e32-992f-4bcd-b8b4-ff2db380c381,"2025-07-18 08:17:11",https://cch2.org/portal/collections/individual/index.php?occid=6536581,en
6536584,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012149.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012149.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012149_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012149_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:f7d5b715-9258-4977-8d49-23ec6d1454ae,"2025-07-18 08:17:14",https://cch2.org/portal/collections/individual/index.php?occid=6536584,en
6536598,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012140.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012140.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012140_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012140_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:c02b3783-5c86-44bf-90e1-4e28ab34c4e1,"2025-07-18 08:17:30",https://cch2.org/portal/collections/individual/index.php?occid=6536598,en
6536614,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012144.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012144.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012144_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012144_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:ec5513f7-ed51-4c1e-90c5-65977eeec8b0,"2025-07-18 08:17:48",https://cch2.org/portal/collections/individual/index.php?occid=6536614,en
6536620,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012138.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012138.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012138_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012138_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:9ae48ce8-31c5-4b41-9bf7-530dfa30205d,"2025-07-18 08:17:55",https://cch2.org/portal/collections/individual/index.php?occid=6536620,en
6536629,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012141.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012141.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012141_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012141_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:350d5da8-7973-4a5a-bf52-6691fe83e7e9,"2025-07-18 08:18:06",https://cch2.org/portal/collections/individual/index.php?occid=6536629,en
6536665,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012134.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012134.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012134_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012134_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:e07cee57-6fee-4df2-aec5-d9aa2fb218f7,"2025-07-18 08:18:48",https://cch2.org/portal/collections/individual/index.php?occid=6536665,en
6536673,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012148.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012148.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012148_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012148_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:e77679f0-5466-45a3-8511-c7d555a423dd,"2025-07-18 08:18:57",https://cch2.org/portal/collections/individual/index.php?occid=6536673,en
6536698,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012135.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012135.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012135_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012135_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:36b28611-6ffa-4b5f-94b9-05c72a0bf98d,"2025-07-18 08:19:27",https://cch2.org/portal/collections/individual/index.php?occid=6536698,en
6536705,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012136.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012136.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012136_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012136_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:6f6e31da-c32a-4384-8ea0-b83401e012bc,"2025-07-18 08:19:35",https://cch2.org/portal/collections/individual/index.php?occid=6536705,en
6536731,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012133.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012133.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012133_tn.jpg,https://media01.symbiota.org/media/cch2/SACT/SACT012/SACT012133_med.jpg,image/jpeg,StillImage,Photograph,https://creativecommons.org/licenses/by-nc/4.0/,"SACT - California State University, Sacramento (SACT-SACT)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,,urn:uuid:6d358165-3abc-400d-82af-b4bad6598e46,"2025-07-18 08:20:07",https://cch2.org/portal/collections/individual/index.php?occid=6536731,en
